GEOID,year,black_wealth_index,latino_wealth_index,white_wealth_index,black_white_gap,latino_white_gap
24025303203,2017,0.296394386130507,1.02486435458528,0.404119704642552,-0.107725318512045,0.620744649942725
24025303203,2018,,1.11703288405832,0.428097168128812,,0.688935715929508
24025303203,2019,,0.410765511321188,0.59495436333645,,-0.184188852015262
24025303203,2020,,-0.206536175870785,0.725898759596115,,-0.9324349354669
24025303203,2021,,0.113654626721256,0.646002367614334,,-0.532347740893078
24025303203,2022,,,0.401297742455684,,
24025303203,2023,,,0.249537915536418,,
24025303204,2014,1.55314947535585,2.48588554116789,0.783779993776867,0.769369481578979,1.70210554739103
24025303204,2015,1.84592496268018,-0.00366012946387331,0.763896837269959,1.08202812541022,-0.767556966733833
24025303204,2016,0.176038156304266,-0.140004832257065,0.812243725973941,-0.636205569669675,-0.952248558231006
24025303204,2017,0.449466193286185,-1.15600638336445,0.870471654261097,-0.421005460974912,-2.02647803762555
24025303204,2018,0.0140588898345831,-0.797643253381643,0.897523866697362,-0.883464976862779,-1.695167120079
24025303204,2019,0.21643468479835,-0.685183703323328,0.94001723536178,-0.72358255056343,-1.62520093868511
24025303204,2020,-0.285609199538553,-0.588337498303716,1.09457020130942,-1.38017940084798,-1.68290769961314
24025303204,2021,0.0972822811144922,-0.0213703301083859,1.16744956421794,-1.07016728310344,-1.18881989432632
24025303204,2022,-1.09104346821613,1.40423253014503,1.11349435423147,-2.20453782244759,0.290738175913566
24025303204,2023,0.245866946709546,,0.926493152427313,-0.680626205717768,
24025303205,2014,,,2.1307852023375,,
24025303205,2015,,,2.22329361629646,,
24025303205,2016,,,2.10843131681422,,
24025303205,2017,,,2.05361782863471,,
24025303205,2018,,,2.15464243991806,,
24025303205,2019,,,2.1793837244197,,
24025303205,2020,,,2.30745350227064,,
24025303205,2021,,,2.33084068603737,,
24025303205,2022,,,2.3756562077565,,
24025303205,2023,,,2.38775855752664,,
24025303206,2014,0.175141829555642,,2.06737355002477,-1.89223172046913,
24025303206,2015,0.9000810331987,,2.13343293375465,-1.23335190055595,
24025303206,2016,1.08922398972038,,2.21877802010608,-1.1295540303857,
24025303206,2017,0.903434250401815,2.48588554116789,2.03822897875435,-1.13479472835253,0.447656562413544
24025303206,2018,2.04226716840363,2.48588554116789,2.02810658994855,0.0141605784550736,0.45777895121934
24025303206,2019,2.03806623684336,2.48588554116789,2.05704878311454,-0.0189825462711841,0.42883675805335
24025303206,2020,1.69508757232724,2.48588554116789,2.04959627254366,-0.354508700216416,0.436289268624232
24025303206,2021,,2.48588554116789,2.00320005706963,,0.482685484098264
24025303206,2022,2.48588554116789,2.48588554116789,2.07879021693971,0.407095324228186,0.407095324228186
24025303206,2023,2.48588554116789,2.48588554116789,2.17220958799976,0.313675953168133,0.313675953168133
24025303300,2014,,,1.92714384923042,,
24025303300,2015,,2.48588554116789,2.07327758797227,,0.412607953195621
24025303300,2016,,,2.13699930573228,,
24025303300,2017,,2.48588554116789,2.16363977818118,,0.32224576298671
24025303300,2018,,0.245919106610031,2.17465678535899,,-1.92873767874895
24025303300,2019,,-0.180741166639085,2.2087980970808,,-2.38953926371988
24025303300,2020,,-2.31404253288467,2.1740498072682,,-4.48809234015287
24025303300,2021,0.708311735717468,1.3052949345566,2.14557976021505,-1.43726802449758,-0.840284825658454
24025303300,2022,0.599932923459873,0.695316665494867,2.13083117816214,-1.53089825470227,-1.43551451266727
24025303300,2023,0.449186283521443,1.01789058923077,2.10045323988941,-1.65126695636796,-1.08256265065864
24025303400,2014,0.970189434223317,2.48588554116789,2.13005499640464,-1.15986556218132,0.355830544763256
24025303400,2015,1.9445655029734,2.48588554116789,2.02994494962617,-0.0853794466527651,0.455940591541726
24025303400,2016,2.48588554116789,2.48588554116789,1.98824167617837,0.497643864989523,0.497643864989523
24025303400,2017,2.48588554116789,2.48588554116789,2.0004877521387,0.485397789029195,0.485397789029195
24025303400,2018,2.43175353734844,,1.97978168090636,0.451971856442087,
24025303400,2019,2.41822053639358,0.824137176851526,1.97013390606799,0.448086630325592,-1.14599672921646
24025303400,2020,2.46019577664341,0.824137176851526,1.93685301808656,0.523342758556847,-1.11271584123503
24025303400,2021,2.01549709418509,1.62177639172338,1.88751218771293,0.127984906472158,-0.265735795989553
24025303400,2022,2.03117670908452,1.50394332589004,1.92121050681868,0.109966202265838,-0.417267180928642
24025303400,2023,2.06347842939645,1.55530645715073,1.93919756084516,0.124280868551295,-0.383891103694431
24025303501,2014,1.12297982326465,2.48588554116789,1.38121108670268,-0.258231263438027,1.10467445446521
24025303501,2015,0.371603964918743,-1.36535397818586,1.39111642938601,-1.01951246446727,-2.75647040757187
24025303501,2016,-0.0519686442569924,-1.36535397818586,1.33826552681789,-1.39023417107488,-2.70361950500375
24025303501,2017,0.282011693139096,-3.77068196931468,1.30120434610019,-1.01919265296109,-5.07188631541486
24025303501,2018,0.782219724934963,-3.90431130215517,1.17703014975897,-0.394810424824007,-5.08134145191414
24025303501,2019,1.75239833423603,-2.01421475368096,1.14122294570913,0.6111753885269,-3.15543769939009
24025303501,2020,2.19945478080041,-2.04093949608889,1.18136187351507,1.01809290728534,-3.22230136960396
24025303501,2021,2.18274631977898,-1.55410265313253,1.19052966855793,0.992216651221044,-2.74463232169046
24025303501,2022,2.48588554116789,0.581529160638281,1.3184412472204,1.16744429394749,-0.736912086582122
24025303501,2023,0.791018806446221,0.142665690016615,1.23367189278976,-0.442653086343537,-1.09100620277314
24025303502,2014,0.399840448480946,2.48588554116789,1.00372377864,-0.603883330159057,1.48216176252789
24025303502,2015,0.597058464487022,2.48588554116789,0.95376510973674,-0.356706645249718,1.53212043143115
24025303502,2016,0.740062347304977,,1.18746699667429,-0.447404649369308,
24025303502,2017,0.824793707406947,2.48588554116789,1.29358829309928,-0.468794585692334,1.19229724806861
24025303502,2018,1.19089832666673,2.38463847794136,1.28530509192214,-0.0944067652554093,1.09933338601922
24025303502,2019,2.22316488263083,2.39061988516976,1.43751519024309,0.785649692387745,0.953104694926673
24025303502,2020,2.32348952970955,,1.54776168328814,0.775727846421406,
24025303502,2021,0.498083242674409,,1.63342649564109,-1.13534325296668,
24025303502,2022,0.717122587111203,,1.52439210340964,-0.807269516298435,
24025303502,2023,-0.254453023705365,,1.66388783265125,-1.91834085635662,
24025303602,2014,,,2.14173571978823,,
24025303602,2015,,,2.15721290663901,,
24025303602,2016,,,2.1476201846314,,
24025303602,2017,,,2.1744155064268,,
24025303602,2018,,,2.20401200016442,,
24025303602,2019,,,2.119804290524,,
24025303602,2020,,,2.10699556679402,,
24025303602,2021,,,2.17253238874434,,
24025303602,2022,0.305248410805086,,2.13346414998276,-1.82821573917767,
24025303602,2023,0.412366830417081,0.296394386130507,2.14127740849882,-1.72891057808174,-1.84488302236831
24025303603,2014,1.1119771166666,2.09814425616074,1.58576552490447,-0.473788408237867,0.512378731256271
24025303603,2015,1.28186067900122,2.48588554116789,1.43128974686235,-0.149429067861131,1.05459579430554
24025303603,2016,1.44846372791184,2.48588554116789,1.41878236074189,0.0296813671699465,1.067103180426
24025303603,2017,1.42472915227037,2.48588554116789,1.43963801992156,-0.0149088676511921,1.04624752124633
24025303603,2018,2.08910645558031,,1.47077981822132,0.61832663735899,
24025303603,2019,2.07754732057552,0.296394386130507,1.53877832685629,0.538768993719227,-1.24238394072578
24025303603,2020,2.35620031276622,0.296394386130507,1.71204169662949,0.64415861613673,-1.41564731049898
24025303603,2021,2.30056025298253,0.175138697574941,1.83654593291175,0.464014320070779,-1.66140723533681
24025303603,2022,-0.634135771973735,0.170957466935094,1.65048040457282,-2.28461617654655,-1.47952293763772
24025303603,2023,-0.724577487847958,-1.92337744274623,1.60138462372823,-2.32596211157619,-3.52476206647446
24025303605,2014,-0.548244412448749,-4.34091203760176,-0.186424510561698,-0.361819901887052,-4.15448752704006
24025303605,2015,-0.0151157316425528,-3.9659831856154,-0.312128901187062,0.297013169544509,-3.65385428442833
24025303605,2016,-0.127355459897245,-4.52744802418066,-0.44655654887608,0.319201088978835,-4.08089147530458
24025303605,2017,-0.17502887478544,-2.45012757038501,-0.38288517902215,0.207856304236711,-2.06724239136286
24025303605,2018,-0.674174292496191,-2.57590780639148,-0.415110881914386,-0.259063410581806,-2.16079692447709
24025303605,2019,-1.22097961409404,-1.77557300346178,-0.509625997102054,-0.711353616991982,-1.26594700635973
24025303605,2020,-1.59834610545782,-1.7091646142762,-0.23121599755298,-1.36713010790484,-1.47794861672322
24025303605,2021,-2.01562692430443,-1.74194662326739,0.0941965078780223,-2.10982343218245,-1.83614313114541
24025303605,2022,-1.85891720640651,-1.23994303147452,0.012513774281452,-1.87143098068796,-1.25245680575597
24025303605,2023,-1.02256885906566,-1.21800334990209,-0.256555815603679,-0.766013043461983,-0.961447534298412
24025303606,2014,,0.296394386130507,1.42398105373359,,-1.12758666760308
24025303606,2015,1.11177996161626,0.296394386130507,1.26646689407062,-0.154686932454358,-0.970072507940109
24025303606,2016,1.06026068561057,,1.35056595546265,-0.290305269852082,
24025303606,2017,1.35067004579644,2.48588554116789,1.4991017820955,-0.148431736299055,0.986783759072394
24025303606,2018,1.39648153420189,1.57609153579512,1.6271125827404,-0.230631048538507,-0.0510210469452801
24025303606,2019,1.26496555742153,1.43104132031744,1.59718616012001,-0.332220602698482,-0.166144839802564
24025303606,2020,1.68696805832349,1.60240623109416,1.7773114328338,-0.0903433745103106,-0.174905201739636
24025303606,2021,2.48588554116789,1.15164053757319,1.68235940411427,0.803526137053619,-0.530718866541086
24025303606,2022,,0.753036079923622,1.56409898305952,,-0.811062903135901
24025303606,2023,2.48588554116789,1.09257298796228,1.49435080314695,0.99153473802094,-0.401777815184668
24025303700,2014,,0.419114721222517,1.91202719712657,,-1.49291247590406
24025303700,2015,2.08303745284877,1.20274554969593,1.92955760995717,0.153479842891602,-0.726812060261237
24025303700,2016,2.27816699562835,0.628055740722095,1.95653358942024,0.32163340620811,-1.32847784869814
24025303700,2017,1.9287343204267,0.340782352377345,1.92132998030322,0.00740434012347779,-1.58054762792588
24025303700,2018,1.88796196075213,0.321229210980082,1.77587554330283,0.112086417449299,-1.45464633232275
24025303700,2019,1.84505886164476,1.30072635743313,1.82427933471214,0.0207795269326199,-0.523552977279009
24025303700,2020,1.75605515615543,2.05959601108973,1.61271994413984,0.143335212015588,0.446876066949888
24025303700,2021,1.63689917492891,2.01223050774771,1.75989623186634,-0.122997056937437,0.252334275881369
24025303700,2022,2.48588554116789,1.79693276528399,1.8274356001033,0.658449941064589,-0.030502834819309
24025303700,2023,2.48588554116789,1.97353756135564,1.78064185719889,0.705243683969001,0.19289570415675
24025303801,2014,-1.32978731555714,-1.00045918855299,1.01846775730274,-2.34825507285988,-2.01892694585573
24025303801,2015,-1.21404591319994,-1.43948037674007,0.601224514510893,-1.81527042771084,-2.04070489125096
24025303801,2016,-0.774295725375009,-0.88747579453426,0.189248810533233,-0.963544535908241,-1.07672460506749
24025303801,2017,-0.842301537344374,-1.12958306743154,0.239929207845558,-1.08223074518993,-1.3695122752771
24025303801,2018,-1.1200879781275,-1.69292229583718,0.159947972548755,-1.28003595067626,-1.85287026838593
24025303801,2019,-1.11396164665401,-2.87396202668715,0.149634562032258,-1.26359620868627,-3.02359658871941
24025303801,2020,-0.599237255274151,-2.11808980280189,-0.103837917960693,-0.495399337313458,-2.01425188484119
24025303801,2021,-2.52799701273087,-1.85841147030525,-0.146622471374586,-2.38137454135629,-1.71178899893067
24025303801,2022,-2.00341821236035,-1.67329469592897,-0.159924973578022,-1.84349323878233,-1.51336972235094
24025303801,2023,-0.976004188248225,0.0926369593777384,-0.0596264069474929,-0.916377781300732,0.152263366325231
24025303802,2014,-1.07722157049386,-0.487876517853289,-0.303065055333811,-0.774156515160049,-0.184811462519477
24025303802,2015,-0.964170115414998,-1.42831406100858,-0.459460776898171,-0.504709338516827,-0.968853284110406
24025303802,2016,-0.956130001763857,,-0.52845858077543,-0.427671420988427,
24025303802,2017,-1.18142169700745,-0.740756059670123,-0.578202497613418,-0.60321919939403,-0.162553562056704
24025303802,2018,-0.916497903001378,-0.835933945114288,-0.557738355901874,-0.358759547099504,-0.278195589212414
24025303802,2019,-0.959193684600826,-1.46467926115005,-0.53978958619633,-0.419404098404496,-0.924889674953719
24025303802,2020,-1.55378904625704,-0.636553426932483,-0.576983841422726,-0.976805204834315,-0.0595695855097569
24025303802,2021,-1.42111699653924,-0.496532493949637,-0.406887112190718,-1.01422988434852,-0.0896453817589186
24025303802,2022,-0.589350993377124,,-0.309708399874563,-0.279642593502561,
24025303802,2023,-0.47863282093867,-0.795064457822404,-0.113109301895707,-0.365523519042963,-0.681955155926697
24025303803,2014,-4.37541421232508,-3.54334192849157,0.373546400209082,-4.74896061253416,-3.91688832870065
24025303803,2015,-3.64476598084055,-2.84175400267518,0.432679356059918,-4.07744533690047,-3.2744333587351
24025303803,2016,-3.93662888337247,-1.0936393124317,0.289950013619448,-4.22657889699192,-1.38358932605115
24025303803,2017,-4.09238857972574,,0.410622588527484,-4.50301116825322,
24025303803,2018,-2.83036046738352,,0.213533226185708,-3.04389369356923,
24025303803,2019,-2.51540660649535,1.43457535149835,0.101157621003576,-2.61656422749892,1.33341773049478
24025303803,2020,-1.70938692333887,2.48588554116789,0.042515971936949,-1.75190289527582,2.44336956923094
24025303803,2021,-1.51936487921443,-0.623892013076289,0.0893162100738894,-1.60868108928832,-0.713208223150179
24025303803,2022,-1.45040395335393,-1.05678526050228,-0.00140216882411076,-1.44900178452982,-1.05538309167817
24025303803,2023,-2.42121360314115,-1.75781896744807,0.164121474505518,-2.58533507764667,-1.92194044195359
24025303900,2014,0.279408769215172,,0.619140059916901,-0.339731290701729,
24025303900,2015,-0.452957705486017,,0.544768226435709,-0.997725931921725,
24025303900,2016,,,0.641018630230704,,
24025303900,2017,,,0.662518862199648,,
24025303900,2018,0.776225758055172,-1.84780379619374,0.665407791039773,0.1108179670154,-2.51321158723351
24025303900,2019,0.186716557655931,-1.54158500937287,0.537593913172407,-0.350877355516476,-2.07917892254527
24025303900,2020,0.102698828501607,1.30685272117974,0.571428894609388,-0.468730066107782,0.73542382657035
24025303900,2021,-0.179640882644346,1.14115632701915,0.586406012345988,-0.766046894990334,0.55475031467316
24025303900,2022,-1.31159156220671,0.792670585620456,0.296137763082724,-1.60772932528944,0.496532822537732
24025303900,2023,-2.69265074765148,1.00851391854389,0.123699437700088,-2.81635018535156,0.8848144808438
24025304101,2014,,2.48588554116789,2.00925543078436,,0.476630110383537
24025304101,2015,,,2.16474943515872,,
24025304101,2016,,2.48588554116789,2.1496204431565,,0.336265098011395
24025304101,2017,,2.48588554116789,2.15279223658757,,0.333093304580324
24025304101,2018,,0.970189434223317,2.12071650798654,,-1.15052707376323
24025304101,2019,,1.52471240017865,2.20357533884143,,-0.678862938662779
24025304101,2020,,1.48871704975699,2.01738932977305,,-0.528672280016067
24025304101,2021,,0.875159190066956,1.99609349740379,,-1.12093430733684
24025304101,2022,,0.875159190066956,1.96380226302765,,-1.08864307296069
24025304101,2023,,,1.91721822730356,,
24025304102,2014,2.48588554116789,,1.99991744143247,0.485968099735419,
24025304102,2015,2.48588554116789,,2.04873682545362,0.437148715714276,
24025304102,2016,2.48588554116789,,2.01723337548974,0.468652165678155,
24025304102,2017,2.48588554116789,,1.96651073862159,0.519374802546305,
24025304102,2018,,,1.95988400687586,,
24025304102,2019,,,2.05868122497564,,
24025304102,2020,,,2.09939756084405,,
24025304102,2021,,,2.14987283337112,,
24025304102,2022,,,2.19157395213945,,
24025304102,2023,,,2.1296239963989,,
24025304201,2014,,2.48588554116789,2.11654454092591,,0.36934100024198
24025304201,2015,1.74059850515647,2.48588554116789,2.08230183747387,-0.341703332317396,0.403583703694026
24025304201,2016,,2.48588554116789,2.049956700562,,0.435928840605893
24025304201,2017,1.75381463237153,2.48588554116789,2.09492596222512,-0.341111329853585,0.390959578942775
24025304201,2018,1.85176778214006,2.48588554116789,2.10442888906576,-0.252661106925697,0.381456652102135
24025304201,2019,1.91151649011521,2.48588554116789,2.05620953288346,-0.144693042768251,0.429676008284431
24025304201,2020,2.47465816259793,2.48588554116789,1.9347724251519,0.539885737446036,0.551113116015996
24025304201,2021,2.48588554116789,2.47145034014937,1.97943142505055,0.506454116117344,0.492018915098824
24025304201,2022,,1.95900070399192,1.88680657254268,,0.072194131449242
24025304201,2023,,1.72494423033449,1.91786163923875,,-0.192917408904255
24025304202,2014,0.12947064978774,2.08614151296273,2.10948737187887,-1.98001672209113,-0.0233458589161359
24025304202,2015,0.484957749122854,2.22100660985719,2.08802310419697,-1.60306535507412,0.132983505660217
24025304202,2016,,,1.93578322212179,,
24025304202,2017,0.756230868119787,2.48588554116789,1.90739501088621,-1.15116414276642,0.578490530281686
24025304202,2018,0.756230868119787,2.48588554116789,1.95913743312902,-1.20290656500923,0.526748108038876
24025304202,2019,0.966638855123201,2.48588554116789,2.00240873428575,-1.03576987916255,0.483476806882146
24025304202,2020,0.915315464010111,2.48588554116789,2.04648954065537,-1.13117407664526,0.439396000512525
24025304202,2021,0.942127838569238,2.48588554116789,2.21072104289919,-1.26859320432995,0.2751644982687
24025304202,2022,1.082331986423,0.66851637210018,2.23884091672466,-1.15650893030166,-1.57032454462448
24025304202,2023,,,2.36449130526189,,
24025305100,2014,1.63483826476314,,1.52426151519108,0.110576749572058,
24025305100,2015,1.0620504427935,,1.45884449497762,-0.396794052184123,
24025305100,2016,1.0773605044798,,1.4788247427235,-0.401464238243692,
24025305100,2017,,,1.665983405231,,
24025305100,2018,,,1.75028523994055,,
24025305100,2019,,,1.89070948978428,,
24025305100,2020,,,2.00532064562488,,
24025305100,2021,,,1.96446486187794,,
24025305100,2022,2.158970694572,,1.9945099128724,0.164460781699602,
24025305100,2023,1.9445655029734,,1.94503244516154,-0.000466942188135366,
24025305200,2014,,,1.49855606950849,,
24025305200,2015,,,1.52600970388297,,
24025305200,2016,1.5632879108538,,1.45024472079215,0.11304319006165,
24025305200,2017,1.62794434855776,,1.44037449577056,0.187569852787197,
24025305200,2018,1.57646787700115,,1.48882657553209,0.0876413014690618,
24025305200,2019,0.962042821321895,,1.29337457979836,-0.331331758476462,
24025305200,2020,0.998104465115273,,1.32606301041445,-0.327958545299181,
24025305200,2021,,,1.46114661446518,,
24025305200,2022,-0.652294168568302,,1.52118327036072,-2.17347743892902,
24025305200,2023,-1.51840622967949,,1.60875056085596,-3.12715679053545,
24025305300,2014,,2.48588554116789,1.58960570163871,,0.896279839529179
24025305300,2015,,2.48588554116789,1.55241993659299,,0.933465604574899
24025305300,2016,,2.48588554116789,1.55016982273058,,0.93571571843731
24025305300,2017,,2.48588554116789,1.68689280298183,,0.798992738186064
24025305300,2018,,,1.4723630794097,,
24025305300,2019,,,1.52854785436936,,
24025305300,2020,-0.490279935543343,,1.5328064370987,-2.02308637264204,
24025305300,2021,-0.116931852914332,,1.38024616594611,-1.49717801886044,
24025305300,2022,0.0587966028335143,,1.46141969037254,-1.40262308753903,
24025305300,2023,,1.01297221825111,1.55051691596377,,-0.537544697712661
24025306100,2014,-1.67165634754241,-1.07165320616715,-1.1537181533765,-0.517938194165918,0.0820649472093491
24025306100,2015,-1.57143000887053,-0.661504492386637,-1.00043674172753,-0.570993267142996,0.338932249340895
24025306100,2016,-1.38672173091114,-0.0897092973583956,-1.09077184416839,-0.295949886742749,1.00106254681
24025306100,2017,-1.38436268307532,-0.345722979731396,-1.05415668288493,-0.330206000190397,0.708433703153532
24025306100,2018,-2.39607839008114,-1.37332953015626,-1.09363848840115,-1.30243990168,-0.279691041755109
24025306100,2019,-2.55025460190125,-0.981164321962112,-1.05892536687841,-1.49132923502284,0.077761044916294
24025306100,2020,-2.40180364657321,-1.953291943046,-0.742499137484569,-1.65930450908864,-1.21079280556143
24025306100,2021,-2.37963970725778,-3.55429269399906,-0.474568321239977,-1.90507138601781,-3.07972437275908
24025306100,2022,-2.37595227247683,-2.12374960900782,-0.635816461261245,-1.74013581121558,-1.48793314774658
24025306100,2023,-1.66451349212299,-1.81129816219993,-0.564769864202487,-1.09974362792051,-1.24652829799744
24025306200,2014,-1.8757616989209,2.10696151443175,-0.963846559189652,-0.911915139731245,3.0708080736214
24025306200,2015,-1.99400218546321,-1.73040120436836,-0.790121939255398,-1.20388024620781,-0.940279265112961
24025306200,2016,-1.97844886693363,-3.86984635063227,-0.808675158902355,-1.16977370803128,-3.06117119172991
24025306200,2017,-1.11499344655999,-3.67440132631573,-0.710773042337671,-0.404220404222317,-2.96362828397806
24025306200,2018,-0.199913221293936,-3.86984635063227,-0.744044207092454,0.544130985798518,-3.12580214353981
24025306200,2019,-0.228334343768341,-3.75338330083633,-0.51302508941098,0.284690745642638,-3.24035821142535
24025306200,2020,-0.293934769247655,-2.31404253288467,-0.232006326221691,-0.0619284430259643,-2.08203620666298
24025306200,2021,-0.750660116185439,-1.86689203112565,-0.16728797512235,-0.583372141063089,-1.6996040560033
24025306200,2022,-0.286983382411129,-2.06032224091935,-0.158332831191124,-0.128650551220005,-1.90198940972823
24025306200,2023,-2.4425789300933,-2.11443412940108,-0.404022944812423,-2.03855598528088,-1.71041118458866
24025306300,2014,1.1056865108991,-0.22511244466373,0.77029663611152,0.33538987478758,-0.99540908077525
24025306300,2015,1.51428945037437,,0.888457413106748,0.625832037267623,
24025306300,2016,1.53063969540223,,0.914584007584322,0.616055687817903,
24025306300,2017,1.17132292955597,,0.968794338062071,0.202528591493902,
24025306300,2018,0.658733334622261,,0.776528837002946,-0.117795502380685,
24025306300,2019,1.08180498279125,,0.674930003735148,0.406874979056102,
24025306300,2020,0.351523213433246,1.64377355846121,0.657627318319027,-0.30610410488578,0.986146240142179
24025306300,2021,-0.119591322967146,2.35398848363552,0.837097609191491,-0.956688932158637,1.51689087444403
24025306300,2022,0.423757869939372,2.36288042009838,0.794146406217813,-0.370388536278441,1.56873401388056
24025306300,2023,0.749543712127903,2.35709194381275,1.0338409438434,-0.284297231715496,1.32325099996935
24025306400,2014,0.907974303883125,1.74029681522418,1.2566435745518,-0.348669270668671,0.483653240672385
24025306400,2015,0.191679345794934,-0.259264166769017,1.33297581833746,-1.14129647254252,-1.59223998510647
24025306400,2016,0.373763224756731,0.0558165158081798,1.37871651907067,-1.00495329431394,-1.3229000032625
24025306400,2017,0.195665901833622,-1.22837254670164,1.46648465495695,-1.27081875312333,-2.69485720165859
24025306400,2018,0.282885729240856,-0.372386575691208,1.57300658312786,-1.29012085388701,-1.94539315881907
24025306400,2019,0.463644606964594,-0.038847348140656,1.64913821046201,-1.18549360349742,-1.68798555860267
24025306400,2020,0.705295820307372,0.212443076144604,1.62917503627045,-0.923879215963082,-1.41673196012585
24025306400,2021,0.795336830457995,0.097812927178624,1.62864631166672,-0.833309481208724,-1.53083338448809
24025306400,2022,1.00184840952355,0.0626180351374008,1.60407396958852,-0.602225560064962,-1.54145593445112
24025306400,2023,1.20367662580258,0.307803120931003,1.52575874902648,-0.322082123223902,-1.21795562809548
24025306500,2014,-2.32485986888585,-1.3281776419836,-1.47221372365257,-0.852646145233282,0.14403608166897
24025306500,2015,-1.95107671761045,-1.3597192904759,-1.5443233605444,-0.40675335706605,0.184604070068506
24025306500,2016,-1.81735251854854,-1.48778791769815,-1.82320588976667,0.00585337121812768,0.33541797206852
24025306500,2017,-1.91530346965008,-2.00475794563602,-1.58172608362962,-0.33357738602046,-0.423031862006401
24025306500,2018,-1.78291555329089,-2.48967408262727,-1.58273945347686,-0.200176099814023,-0.906934629150408
24025306500,2019,-1.5593339420006,-2.37446343634463,-1.89169781391258,0.332363871911979,-0.482765622432049
24025306500,2020,-1.60582156877662,-1.8114107159279,-2.04397562289443,0.438154054117813,0.232564906966537
24025306500,2021,-1.62950831386322,-2.28859691648162,-1.88490477520594,0.255396461342714,-0.403692141275688
24025306500,2022,-1.62983572882868,-1.74505587885107,-2.00830545425808,0.378469725429393,0.263249575407005
24025306500,2023,-1.80136401026066,-2.27435384240783,-1.96115048274561,0.159786472484954,-0.313203359662216
24027601103,2014,1.32546219290351,2.48113610265371,1.27956936244895,0.0458928304545576,1.20156674020476
24027601103,2015,1.18838424555833,1.1868761752196,1.41162023548767,-0.22323598992934,-0.224744060268071
24027601103,2016,1.16812339918591,1.06620944752974,1.44742223741369,-0.279298838227778,-0.381212789883951
24027601103,2017,1.86477504269932,1.7651618804381,1.46626313247534,0.398511910223982,0.298898747962765
24027601103,2018,1.95226110112695,1.46014821891528,1.29796269667063,0.654298404456321,0.162185522244654
24027601103,2019,1.34230451918392,1.23277622318747,1.21650019803519,0.125804321148731,0.0162760251522804
24027601103,2020,1.88042463296747,1.4812954817978,1.04518223781533,0.835242395152139,0.436113243982464
24027601103,2021,1.94608727318278,1.40851687757807,1.00424560161445,0.941841671568331,0.404271275963616
24027601103,2022,1.74271182303588,0.65386232981008,0.934579192833409,0.808132630202471,-0.280716863023329
24027601103,2023,1.63448542718181,,1.1239773394982,0.510508087683614,
24027601104,2014,1.99927064216572,1.78428047573053,2.2039764587274,-0.204705816561686,-0.419695982996871
24027601104,2015,2.12265775232455,2.22324868858437,2.18293583237761,-0.0602780800530631,0.0403128562067554
24027601104,2016,2.04404393663193,2.21482392731075,2.14666127352721,-0.10261733689528,0.0681626537835407
24027601104,2017,2.05683474134521,2.26269789990918,2.12845347952511,-0.0716187381799012,0.134244420384062
24027601104,2018,2.17149267764378,2.30751539101193,2.11091410324644,0.0605785743973439,0.196601287765487
24027601104,2019,2.11765318441219,2.35109804472322,2.15656156844805,-0.0389083840358682,0.194536476275169
24027601104,2020,2.35772006153655,2.48588554116789,2.03017836285532,0.327541698681233,0.455707178312577
24027601104,2021,2.48588554116789,2.48588554116789,2.08938494719162,0.396500593976277,0.396500593976277
24027601104,2022,2.48588554116789,2.48588554116789,2.10269703978436,0.383188501383532,0.383188501383532
24027601104,2023,2.36682784092451,2.48588554116789,2.11290711547642,0.253920725448092,0.372978425691473
24027601105,2014,0.134598598325874,-0.243041955475252,0.652382364772626,-0.517783766446752,-0.895424320247878
24027601105,2015,-0.490256356205804,-0.392301008659537,0.645015022647371,-1.13527137885317,-1.03731603130691
24027601105,2016,-0.639445917062958,-0.144196156329185,0.297242903233161,-0.936688820296119,-0.441439059562346
24027601105,2017,-0.788000282497261,-0.711711831236203,0.293454236507629,-1.08145451900489,-1.00516606774383
24027601105,2018,-0.612180051964789,-0.372552230739156,0.280404694952357,-0.892584746917146,-0.652956925691513
24027601105,2019,-0.833451907969586,-0.473995891102055,0.0616511022906411,-0.895103010260227,-0.535646993392696
24027601105,2020,-0.987001933559382,-0.755728053252762,0.132012371262861,-1.11901430482224,-0.887740424515623
24027601105,2021,-0.917132006259661,-0.758961502779327,0.289864289744076,-1.20699629600374,-1.0488257925234
24027601105,2022,-0.732995963926662,-0.710050250524137,0.28070462289548,-1.01370058682214,-0.990754873419617
24027601105,2023,-0.788339876987877,-0.815764152407363,0.361537025012198,-1.14987690200008,-1.17730117741956
24027601107,2014,-1.60738672079559,-1.17859255520707,-0.216885514412965,-1.39050120638263,-0.961707040794104
24027601107,2015,-1.32464170459888,-1.9558893851383,-0.0698817820805286,-1.25475992251835,-1.88600760305777
24027601107,2016,-1.37751337553929,-2.01742949470705,-0.200029547763701,-1.17748382777559,-1.81739994694335
24027601107,2017,-1.37962715392729,-2.29501399312092,0.0716627509727813,-1.45128990490007,-2.3666767440937
24027601107,2018,-1.64976120158759,-2.10400985708202,0.0461684690341757,-1.69592967062177,-2.1501783261162
24027601107,2019,-1.52989525863365,-1.45950853947052,0.0898310334892923,-1.61972629212294,-1.54933957295982
24027601107,2020,-1.71198985152595,-1.06989262662206,0.183689985467787,-1.89567983699374,-1.25358261208985
24027601107,2021,-2.58057637602433,-1.13475138247708,0.287878928403497,-2.86845530442783,-1.42263031088058
