addressLatitude,addressLongitude,creditUnionName,creditUnionSiteName,city,cityPhysical,country,isMainOffice,isMdi,bilingual_Services,credit_Builder,financial_Counseling,first_Time_Homebuyer_Program,inSchoolBranch,low_cost_wire_transfers,no_Cost_Tax_Preparation,no_Cost_Share_Drafts,palS_I,palS_II,siteFunctions,siteName,state,url,zipcode,street
40.293252,-76.629191,HERSHEY,Hershey Office,Hershey,,United States,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.hersheyfcu.org,17033,904 E Chocolate Ave
40.339622,-76.452873,BELCO COMMUNITY CREDIT UNION,Lebanon,Lebanon,,United States,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Member Services;;;,,PA,http://www.belco.org,17042-2521,2217 W Cumberland St
40.336329,-76.438502,LEBANON,LFCU Operations Center,Lebanon,,United States,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,;;;,,PA,https://www.lebanonfcu.org,17042,120 S 16th St
40.342366,-76.417333,LEBANON,Lebanon Federal Credit Union,Lebanon,,United States,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,https://www.lebanonfcu.org,17046,300 Schneider Dr
40.307579,-76.424315,MEMBERS 1ST,Quentin Road Branch,Lebanon,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.members1st.org,17042,1940 Quentin Rd
40.310862,-76.383206,LEBANON,Lebanon Federal Credit Union,Lebanon,,United States,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,https://www.lebanonfcu.org,17042-7508,301 E Evergreen Rd
40.201614,-76.725484,MEMBERS 1ST,Middletown Branch,Middletown,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.members1st.org,17057,361 E Main St
40.14083,-76.590929,MEMBERS 1ST,Elizabethtown Branch,Elizabethtown,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.members1st.org,17022-2844,1299 S Market St
40.136986,-76.583406,WHEATLAND,E-Town,Elizabethtown,,United States,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,Member Services;ATM;;Shared Service Center,,PA,http://www.wheatlandcu.com,17022,2701 Sheaffer Rd
40.383918,-76.288322,LEBANON,Lebanon Federal Credit Union,Myerstown,,United States,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,https://www.lebanonfcu.org,17067-2218,653 E Lincoln Ave
40.109745,-76.483643,MEMBERS 1ST,Mount Joy Branch,Mount Joy,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.members1st.org,17552,815 E Main St
40.109761,-76.479439,EVERENCE,Mount Joy,Mount Joy,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;;,,PA,http://www.everence.com,17552,962 E Main St
40.159522,-76.8054,MEMBERS 1ST,Newberry Commons Branch,Etters,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.members1st.org,17319,350 Newberry Cmns
40.164151,-76.31672,PARDA,PARDA Federal Credit Union,Lititz,,United States,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;;,,PA,http://www.parda.com,17543-8701,400 W Lincoln Ave
40.091462,-76.413034,WHEATLAND,Hempfield High School,Landisville,,United States,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,Member Services;ATM;;,,PA,http://www.wheatlandcu.com,17538,Hempfield High School 200 Stanley Ave
40.137494,-76.302791,MEMBERS 1ST,Lititz Pike Branch,Lititz,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.members1st.org,17543,901 Lititz Pike
40.202769,-76.214463,EVERENCE,Ephrata,Ephrata,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;Shared Service Center,,PA,http://www.everence.com,17522,1021 Sharp Ave
40.056224,-76.397932,WHEATLAND,Centerville,Lancaster,,United States,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,Member Services;ATM;Drive Thru;Shared Service Center,,PA,http://www.wheatlandcu.com,17601,611 Centerville RD
40.079287,-76.337899,CITADEL,Granite Run Drive,Lancaster,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;Shared Service Center,,PA,http://www.citadelbanking.com,17601-6802,100 Granite Run Dr
40.045162,-76.723806,FIRST CAPITAL,Manchester Branch,Manchester,,United States,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.firstcapitalfcu.com,17345-1311,4157 N George Street Ext
40.044334,-76.725442,MEMBERS 1ST,Manchester Giant Branch,Manchester,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;;,,PA,http://www.members1st.org,17345,205 Glen Dr
40.072859,-76.326812,LANCO,LANCO FCU Roseville,Lancaster,,United States,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;Shared Service Center,,PA,http://www.lancofcu.com,17601,349 W Roseville Rd
40.044548,-76.39098,TEAM FIRST,Team First FCU,Lancaster,,United States,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;;;,,PA,http://WWW.TEAMFIRSTFCU.ORG,17603,111 Centerville Rd
40.07557,-76.305585,PENLANCO,Penlanco Federal Credit Union,Lancaster,,United States,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;;;,,PA,http://WWW.PENLANCOFCU.COM,17601-3871,20E E Roseville Rd
40.046753,-76.363,CITADEL,Rohrerstown Road,Lancaster,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;Shared Service Center,,PA,http://www.citadelbanking.com,17603-2212,340 Rohrerstown Rd
40.045008,-76.359926,LANCASTER RED ROSE,Embassy Branch,Lancaster,,United States,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;;;,,PA,http://www.lrrcu.org,17603-2876,2137 Embassy Dr
40.073941,-76.298799,BELCO COMMUNITY CREDIT UNION,Oregon Pike,Lancaster,,United States,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.belco.org,17601,1758 Oregon Pike
40.044608,-76.357935,BELCO COMMUNITY CREDIT UNION,Regency Square,Lancaster,,United States,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.belco.org,17603-2399,201 Good Dr
40.0679,-76.3071,MEMBERS 1ST,Lancaster Shopping Center Giant Branch,Lancaster,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;;,,PA,http://www.members1st.org,17601,1605 Lititz Pike
40.132052,-76.215766,LANCO,LANCO FCU Brownstown Branch,Ephrata,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;;Shared Service Center,,PA,http://www.lancofcu.com,17522,4213 Oregon Pike
40.038472,-76.359676,MEMBERS 1ST,Columbia Avenue Branch,Lancaster,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.members1st.org,17603-4331,2050 Columbia Ave
40.011336,-76.700523,WHITE ROSE,Central School Branch,York,,United States,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;;;,,PA,http://www.whiterosecu.com,17406,601 Mundis Mill Rd
40.580615,-76.207439,CACL,Route 183 Branch,Schuylkill Haven,,United States,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.caclfcu.org,17972-9389,757 S Route 183
40.165393,-76.156967,MEMBERS 1ST,Ephrata Branch,Ephrata,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.members1st.org,17522-2562,836 E Main St
40.040536,-76.306933,LANCASTER RED ROSE,150 North Queen Street,Lancaster,,United States,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;;,,PA,http://www.lrrcu.org,17603,150 N Queen St
40.039308,-76.30418,LANCASTER RED ROSE,Branch Courthouse,Lancaster,,United States,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;;,,PA,http://www.lrrcu.org,17602-2805,50 N Duke St
39.983412,-76.650596,WHITE ROSE,East York,York,,United States,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.whiterosecu.com,17402,3603 E Market St
39.986868,-76.676509,MEMBERS 1ST,Whiteford Road Branch,York,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.members1st.org,17402,2360 Whiteford Rd
39.983015,-76.65463,WHITE ROSE,Corporate Office,York,,United States,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,;;;,,PA,http://www.whiterosecu.com,17402-9050,3498 Industrial Hwy
39.987423,-76.685188,HERITAGE VALLEY,Pleasant Valley Road Office,York,,United States,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.heritagevalleyfcu.org,17402-9624,2400 Pleasant Valley Rd
40.037241,-76.302845,FINANTA,Community First Fund Federal Credit Union,Lancaster,,United States,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;;,,PA,https://www.finantacreditunion.com,17602-3573,51 S Duke St
40.039581,-76.290479,PENNSYLVANIA STATE EMPLOYEES,PSECU eCenter at Thaddeus Stevens,Lancaster,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;;,,PA,http://www.psecu.com,17602,750 E King St
40.033708,-76.301302,BELCO COMMUNITY CREDIT UNION,South Duke Street,Lancaster,,United States,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Member Services;ATM;;,,PA,http://www.belco.org,17602-4241,452 S Duke St
40.22122,-76.099338,MEMBERS 1ST,Denver Branch,Denver,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.members1st.org,17517-9015,2050 N Reading Rd
40.053025,-76.25872,MEMBERS 1ST,Greenfield Branch,Lancaster,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.members1st.org,17601,1815 Hempstead Rd
39.977714,-76.681717,NEW CUMBERLAND,York office,York,,United States,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.ncfcuonline.org,17402-2364,200 Memory Ln
40.00912,-76.34426,MEMBERS 1ST,Millersville Branch,Millersville,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.members1st.org,17551-1558,377 Comet Dr
39.974064,-76.670712,FIRST CAPITAL,East York-Eastern Blvd,York,,United States,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.firstcapitalfcu.com,17402,2801 Eastern Blvd
40.22281,-76.087298,CAMPBELL,CAMPBELL FEDERAL CU,DENVER,,United States,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;;;,,PA,http://www.campbellcu.org,17517-9112,2195 N READING RD PEPPERIDGE FARM INC
40.088272,-76.182129,LANCASTER RED ROSE,Home Office,Leola,,United States,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.lrrcu.org,17540-1936,16 E Main St
39.982113,-76.763396,HERITAGE VALLEY,Roosevelt Avenue Office,York,,United States,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.heritagevalleyfcu.org,17408-8505,1700 Roosevelt Ave
40.676197,-76.238351,HIDDEN RIVER,Hidden River Credit Union,Pottsville,,United States,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.hdriver.org,17901-1834,60 Westwood Rd
40.677994,-76.2169,CACL,Main Office,Pottsville,,United States,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.caclfcu.org,17901,1800 W Market St
40.677994,-76.2169,CACL,Loan Department,Pottsville,,United States,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;;;,,PA,http://www.caclfcu.org,17901,1816 W Market St
40.709899,-76.178797,CACL,St Clair Branch,Pottsville,,United States,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.caclfcu.org,17901,697 Port Carbon St Clair Hwy
40.655178,-76.107681,HIDDEN RIVER,Orwigsburg Branch,Orwigsburg,,United States,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.hdriver.org,17961-1721,629 W Market St
39.839854,-77.206957,BELCO COMMUNITY CREDIT UNION,Gettysburg,Gettysburg,,United States,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Member Services;ATM;;,,PA,http://www.belco.org,17325,1063 York Rd
39.999213,-76.857914,FIRST CAPITAL,Eagles Nest,Dover,,United States,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Member Services;;;,,PA,http://www.firstcapitalfcu.com,17315,4500 Intermediate Ave
39.994717,-76.844497,MEMBERS 1ST,Dover Branch,Dover,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.members1st.org,17315,4000 Carlisle Rd
39.823788,-76.997781,MEMBERS 1ST,North Hanover Branch,Hanover,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.members1st.org,17331,1221 Carlisle St
39.827587,-76.989272,BELCO COMMUNITY CREDIT UNION,Hanover,Hanover,,United States,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Member Services;ATM;;,,PA,http://www.belco.org,17331-1400,221 Wilson Ave
39.8246,-76.977118,1ST ED CREDIT UNION,Hanover,Hanover,,United States,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;;Shared Service Center,,PA,http://www.1edcu.org,17331-5214,475 Eisenhower Dr
39.888671,-76.870104,GLATCO,School Office,Spring Grove,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;;;,,PA,http://www.glatcocu.com,17362,1490 Roth Church Rd
39.8883,-76.8702,GLATCO,Windy Hill Office,Spring Grove,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;;;,,PA,http://www.glatcocu.com,17362,1472 Roth Church Rd Ste 103
39.977042,-76.77283,FIRST CAPITAL,Main Office,York,,United States,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.firstcapitalfcu.com,17408-2228,1601 Kenneth Rd
39.977656,-76.763689,WHITE ROSE,West York,York,,United States,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.whiterosecu.com,17408,1529 Rodney Rd
39.962022,-76.772433,MEMBERS 1ST,West York Branch,York,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.members1st.org,17404,2145 White St
39.960073,-76.768605,FIRST CAPITAL,Bulldog Branch,York,,United States,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Member Services;;;,,PA,http://www.firstcapitalfcu.com,17404,1800 Bannister St
39.873852,-76.86505,GLATCO,Main Office,Spring Grove,,United States,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.glatcocu.com,17362,53 S Main St
39.960703,-76.740102,PACE RESOURCES,YORK - MAIN OFFICE,YORK,,United States,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;;;,,PA,http://WWW.PACERESOURCESFCU.VIRTUALCU.NET,17401,445 W PHILADELPHIA ST
39.964898,-76.725909,WHITE ROSE,Downtown,York,,United States,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;;;,,PA,http://www.whiterosecu.com,17401,107 E Philadelphia St
39.943506,-76.705625,YORK EDUCATIONAL,Main Office,York,,United States,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;;,,PA,http://www.yefcu.org,17403-4630,1601 S Queen St
39.911379,-76.718828,AMERICHOICE,Leader Heights,York,,United States,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.americhoice.org,17403-5205,1 Indian Rock Dam Rd
39.958017,-76.681045,MEMBERS 1ST,Mt Rose Avenue Branch,York,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.members1st.org,17402,2420 Mount Rose Ave
39.935044,-76.692089,MEMBERS 1ST,South Queen Street Branch,York,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;;,,PA,http://www.members1st.org,17403,2124 S Queen St
39.766314,-76.960392,MEMBERS 1ST,South Hanover Branch,Hanover,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.members1st.org,17331,1680 Baltimore Pike
39.910506,-76.683631,FIRST CAPITAL,South York,York,,United States,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.firstcapitalfcu.com,17402,2602 Course Rd
39.945425,-76.649245,HERITAGE VALLEY,Cape Horn Road Office,York,,United States,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.heritagevalleyfcu.org,17402-7900,2420 Cape Horn Rd
39.900087,-76.641206,WHITE ROSE,Dallastown,Dallastown,,United States,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.whiterosecu.com,17313,160 E Main St
39.912962,-76.627181,MEMBERS 1ST,Red Lion Branch,Red Lion,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;;,,PA,http://www.members1st.org,17356,3206 Cape Horn Rd
39.825817,-76.694439,PACE RESOURCES,PACE Resources Federal Credit Union,Glen Rock,,United States,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;;;,,PA,http://WWW.PACERESOURCESFCU.VIRTUALCU.NET,17327,400 Seaks Run Rd
40.028617,-76.228569,EVERENCE,Lincoln Hwy,Lancaster,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;;Shared Service Center,,PA,http://www.everence.com,17602,2160 Lincoln Hwy E Ste 15
40.028617,-76.228569,EVERENCE,Administrative Center,Lancaster,,United States,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;;;,,PA,http://www.everence.com,17602,2160 Lincoln Hwy E Ste 20
40.326361,-76.042256,MEMBERS 1ST,Sinking Spring Branch,Sinking Spring,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.members1st.org,19608-9675,4620 Penn Ave
39.988428,-76.283587,MEMBERS 1ST,Willow Street Branch,Willow Street,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.members1st.org,17584-9585,2538 Willow Street Pike N
39.988428,-76.283587,LANCO,LANCO FCU Willow Street Br,Willow Street,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;Shared Service Center,,PA,http://www.lancofcu.com,17584-9585,2516 Willow Street Pike N
40.341624,-76.003819,SUN,West Lawn Branch,West Lawn,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,Member Services;ATM;;,,PA,http://www.sunfederalcu.org,19609-1153,2209 Quarry Dr Suite C37
40.34202,-76.001452,VISIONS,West Lawn,West Lawn,,United States,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;;Shared Service Center,,PA,http://www.visionsfcu.org,19609-1163,2104 Van Reed Rd
40.310178,-75.991314,FIRST COMMONWEALTH,Sinking Spring,Sinking Spring,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.firstcomcu.org,19608,2 Cloister Ct
40.344104,-75.988196,RIVERFRONT,Keiser Boulevard,Wyomissing,,United States,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,https://www.riverfrontfcu.org/,19610,2609 Keiser Blvd
40.352437,-75.986292,UTILITIES EMPLOYEES,Utilities Employees Credit Union,Wyomissing,,United States,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Member Services;;;,,PA,http://www.uecu.org,19610,11 Meridian Blvd
40.35846,-75.987929,DISCOVERY,Main Office,Wyomissing,,United States,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.discoveryfcu.org,19610,2744 Century Blvd
40.351852,-75.980812,DIAMOND,Wyomissing Branch,Wyomissing,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,http://www.diamondcu.org,19610-1253,1500 Ethan Dr
40.314213,-75.968459,RIVERFRONT,Museum Road Branch,Wyomissing,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,PA,https://www.riverfrontfcu.org/,19610-2859,2001 Museum Rd
